"総勘定元帳 (2023年10月~2024年03月）"
"勘定科目","取引日","決算整理仕訳","相手勘定科目","税区分","取引先","品目","部門","管理番号","メモタグ","備考","勘定科目コード","相手取引先","相手品目","相手部門","相手メモタグ","相手備考","相手勘定科目コード","取引内容","発行元","借方金額","貸方金額","残高"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-08","0","水道光熱費","対象外","","","","","","","","","","経営","","","763","電気・キユウシユウデンリヨク","","","1271","24130700"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-08","0","三菱ＵＦＪ　宮崎","対象外","","","","","","","","","","",""," ","","振替ＢＩＺ・５３４－フ０００８６５３","","","200000","23930700"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-10","0","水道光熱費","対象外","","","","","","","","","","経営","","","763","ガス・トウホウガス","","","759","23929941"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-10","0","預り金","対象外","","","","","","","","","","","","","427","税金１・チホウゼイ","","","354300","23575641"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-10","0","三菱ＵＦＪ　広呉　坂","対象外","","","","","","","","","","",""," ","","振替ＢＩＺ・５３４－フ０００８６５３","","","100000","23475641"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-10","0","地代家賃","対象外","","","","","","","","","","","","","781","振込２・ダイワリビング（カ","","30614","","23506255"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-10","0","未払金","対象外","","","","","","","","","","","","","420","ＪＣＢ・ＪＣＢカ－ド","","","807964","22698291"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-10","0","三菱ＵＦＪ　館林","対象外","","","","","","","","","","","","","","振替ＢＩＺ・５３４－フ０００８６５３","","","100000","22598291"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-13","0","水道光熱費","対象外","","","","","","","","","","経営","","","763","口座振替３・ＪＣＳ．アスコモリナガ","","","23058","22575233"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-13","0","仮払金","対象外","","","","","","","","","","","","","176","振込ＢＺ２・イ－ジスグル－プユウゲ","","","1300000","21275233"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-13","0","支払手数料","対象外","","","","","","","","","","経営","","","766","為替手数料・フリコミ　テスウリヨウ","","","550","21274683"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-13","0","仮払金","対象外","","","","","","","","","","","","","176","振込ＢＺ２・キムラトモアキ","","","400000","20874683"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-13","0","支払手数料","対象外","","","","","","","","","","経営","","","766","為替手数料・フリコミ　テスウリヨウ","","","550","20874133"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-13","0","仮払金","対象外","","","","","","","","","小口現金","北大谷斎場","","","176","カ－ド","","","150000","20724133"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-13","0","売掛金","対象外","","","","","","","","","","宮崎市斎場","","","142","振込１・ブンカ．イ－ジスグル－フ","","2618400","","23342533"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-13","0","仮払金","対象外","","","","","","","","","小口現金","北大谷斎場","","","176","カ－ド","","","100000","23242533"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-14","0","支払手数料","対象外","","","","","","","","","","","","","766","手数料・チホウゼイ（キホン）","","","605","23241928"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-14","0","支払手数料","対象外","","","","","","","","","","","","","766","手数料・チホウゼイ（フリコミ）","","","3740","23238188"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-14","0","法定福利費","対象外","","","","","","","","","","","","","745","口座振替３・ロウドウホケンリヨウ","","","140371","23097817"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-14","0","［製］法定福利費","対象外","","","","","","","","","","琵琶湖大橋料金所","","","seiせいほうてい","口座振替３・ロウドウホケンリヨウ","","","583761","22514056"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-15","0","売上高","対象外","","","","","","","","","","福山市斎場","","","700","振込２・フクヤマシシミンセイカツカ","","22000","","22536056"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-15","0","水道光熱費","対象外","","","","","","","","","","経営","","","763","電気・チユウブデンリヨク","","","117085","22418971"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-15","0","売掛金","対象外","","","","","","","","","","菰野町斎場","","","142","振込１・コモノ　カンキヨウカ","","1127500","","23546471"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-15","0","売掛金","対象外","","","","","","","","","","紫雲苑","","","142","振込１・ヒコネエチイヌカミコウイキギ","","779000","","24325471"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-15","0","売掛金","対象外","","","","","","","","","","半田斎場","","","142","振込１・チタチユウブコウイキジムク","","2026805","","26352276"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-15","0","売掛金","対象外","","","","","","","","","","半田斎場","","","142","振込１・チタチユウブコウイキジムク","","93060","","26445336"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-15","0","支払手数料","対象外","","","","","","","","","","経営","","","766","為替手数料・フリコミ　テスウリヨウ","","","330","26445006"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-15","0","未払金","対象外","","","","","","","","","","経営","","","420","振込ＢＺ１・カ）イ－ジス","","","4040000","22405006"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-17","0","［製］水道光熱費","対象外","","","","","","","","","","松山市斎場","","","すいどう","ガス・シコクガス","","","851","22404155"
"三菱ＵＦＪ　ＬＬＰメイン","2023-11-17","0","三菱ＵＦＪ　泉南阪南","対象外","","","","","","","","","","","","","","振替ＢＩＺ・５３４－フ０００８６５３","","2471000","","24875155"
"三菱ＵＦＪ　(株)イージス","2023-10-24","0","前日繰越","","","","","","","","","","","","","","","","","","","3372567"
"三菱ＵＦＪ　(株)イージス","2023-10-25","0","未払金","対象外","","","","","","","","","","経営","","","420","総給振・ソウゴウフリコミ　　　ＢＩＺ","","","45000","3327567"
"三菱ＵＦＪ　(株)イージス","2023-10-25","0","支払手数料","対象外","","","","","","","","","","経営","","","766","振込手数料","","","550","3327017"
"三菱ＵＦＪ　(株)イージス","2023-10-25","0","長期借入金","対象外","","","","","","","","","","経営","","","470","振込ＢＺ１・エヌデイ－ケ－（カ","","","10000000","-6672983"
"三菱ＵＦＪ　(株)イージス","2023-10-25","0","支払手数料","対象外","","","","","","","","","","経営","","","766","為替手数料・フリコミ　テスウリヨウ","","","330","-6673313"
"三菱ＵＦＪ　(株)イージス","2023-10-25","0","仮受金","対象外","","","","","","","","","","経営","","","428","振込ＢＺ１・イ－ジス　グル－プユウケ","","17000000","","10326687"
"三菱ＵＦＪ　(株)イージス","2023-10-26","0","水道光熱費","対象外","","","","","","","","","","経営","","","763","ガス・トウホウガス","","","6890","10319797"
"三菱ＵＦＪ　(株)イージス","2023-10-26","0","通信費","対象外","","","","","","","","","","経営","","","756","口座振替３・Ｃ．Ｔ．Ｙ","","","6600","10313197"
"三菱ＵＦＪ　(株)イージス","2023-10-26","0","通信費","対象外","","","","","","","","","","白山","","","756","口座振替３・（カ）ＺＴＶ","","","13750","10299447"
"三菱ＵＦＪ　(株)イージス","2023-10-26","0","保険料","対象外","","","","","","","","","","","","","770","口座振替４・ミツイスミトモカイジヨ","","","63560","10235887"
"三菱ＵＦＪ　(株)イージス","2023-10-26","0","支払手数料","対象外","","","","","","","","","","経営","","","766","口座振替３・ＭＨＦ）リゾ－トトラス","","","173189","10062698"
"三菱ＵＦＪ　(株)イージス","2023-10-26","0","支払報酬料","対象外","","","","","","","","","","経営2","","","771","カ－ド","","","400000","9662698"
"三菱ＵＦＪ　(株)イージス","2023-10-27","0","通信費","対象外","","","","","","","","","","経営","","","756","口座振替３・ＷＯＷＯＷ","","","2530","9660168"
"三菱ＵＦＪ　(株)イージス","2023-10-27","0","支払手数料","対象外","","","","","","","","","","経理課","","","766","口座振替４・ＳＭＢＣ（ヤヨイサポ－","","","45650","9614518"
"三菱ＵＦＪ　(株)イージス","2023-10-27","0","支払手数料","対象外","","","","","","","","","","総務課","","","766","口座振替４・ＡＰ（コイデケイエイ","","","60500","9554018"
"三菱ＵＦＪ　(株)イージス","2023-10-27","0","リース料","対象外","","","","","","","","","","","","","768","口座振替４・オリコ","","","99770","9454248"
"三菱ＵＦＪ　(株)イージス","2023-10-27","0","消耗品費","対象外","","","","","","","","","","総務課","","","760","口座振替４・ＳＭＢＣ（アスクル","","","120283","9333965"
"三菱ＵＦＪ　(株)イージス","2023-10-27","0","地代家賃","対象外","","","","","","","","","","京都事業所","","","781","口座振替４・ＡＰ（ヤチントウ","","","238000","9095965"
"三菱ＵＦＪ　(株)イージス","2023-10-27","0","諸口","対象外","","","","","","","","","","","","","","口座振替４・ＪＣ　ナツプチンタイホ","","","352330","8743635"
"三菱ＵＦＪ　(株)イージス","2023-10-30","0","水道光熱費","対象外","","","","","","","","","","白山","","","763","水道・ツシ　スイドウ","","","25630","8718005"
"三菱ＵＦＪ　(株)イージス","2023-10-30","0","水道光熱費","対象外","","","","","","","","","","経営","","","763","電気・チユウブデンリヨク","","","37477","8680528"
"三菱ＵＦＪ　(株)イージス","2023-10-30","0","売掛金","対象外","","","","","","","","","","経営","","","142","振込ＢＺ１・イ－ジス　グル－プユウケ","","9040000","","17720528"
"三菱ＵＦＪ　(株)イージス","2023-10-30","0","長期借入金","対象外","","","","","","","","","","経営","","","470","振込ＢＺ１・エヌエスケイ（カ","","","8000000","9720528"
"三菱ＵＦＪ　(株)イージス","2023-10-30","0","支払手数料","対象外","","","","","","","","","","経営","","","766","為替手数料・フリコミ　テスウリヨウ","","","330","9720198"
"三菱ＵＦＪ　(株)イージス","2023-10-30","0","福利厚生費","対象外","","","","","","","","","","経営","","","746","カ－ド","","","16630","9703568"
"三菱ＵＦＪ　(株)イージス","2023-10-30","0","福利厚生費","対象外","","","","","","","","","","経営","","","746","カ－ド","","","30110","9673458"
"三菱ＵＦＪ　(株)イージス","2023-10-30","0","福利厚生費","対象外","","","","","","","","","","経営","","","746","カ－ド","","","268","9673190"
"三菱ＵＦＪ　(株)イージス","2023-10-30","0","福利厚生費","対象外","","","","","","","","","","経営","","","746","カ－ド","","","4730","9668460"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","通信費","対象外","","","","","","","","","","経営","","","756","電話・ドコモケイタイ","","","4491","9663969"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","通信費","対象外","","","","","","","","","","経営","","","756","電話・ドコモケイタイ","","","25905","9638064"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","預り金","対象外","","","","","","","","","","","","","427","社会保険料","","","376398","9261666"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","預り金","対象外","","","","","","","","","","","","","427","社会保険料","","","1876476","7385190"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","未払金","対象外","","","","","","","","","","経営","","","420","総給振・ソウゴウフリコミ　　　ＢＩＺ","","","5530012","1855178"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","支払手数料","対象外","","","","","","","","","","経営","","","766","振込手数料","","","7480","1847698"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","未収入金","対象外","","","","","","","","","","斎苑管理課","","","172","振込２・エヌデイ－ケ－（カ","","506000","","2353698"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","売掛金","対象外","","","","","","","","","","経営","","","142","振込２・セントラルハイウエイ（カ","","2750000","","5103698"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","長期借入金","対象外","","","","","","","","","","経営","","","470","振込ＢＺ１・エヌエスケイ（カ","","15000000","","20103698"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","支払手数料","対象外","","","","","","","","","","経営","","","766","為替手数料・フリコミ　テスウリヨウ","","","550","20103148"
"三菱ＵＦＪ　(株)イージス","2023-10-31","0","地代家賃","対象外","","","","","","","","","","京都事業所","","","781","振込１・リンクス（カ","","264000","","20367148"
